# Constructed from biom file
#OTU ID	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen	taxonomy
21481a43959e15cb3ab4d4bdc18e91ca	0.0	14.0	0.0	0.0	0.0	0.0	Unassigned
8e4fc04689eb11d249e08e5ec116517c	0.0	0.0	7.0	7.0	0.0	0.0	Unassigned
0a5509ebd59e6a93b43dcba4799ba341	0.0	0.0	0.0	0.0	14.0	0.0	Unassigned
94757a7ae8edf8dc979f5f704cede4ac	0.0	0.0	0.0	0.0	14.0	0.0	Unassigned
662e9b3b92250b4fbde88e0fc0208c6a	0.0	0.0	13.0	0.0	0.0	0.0	Unassigned
5aebe3ce0d7c62c691db3d12c2d817bb	0.0	12.0	0.0	0.0	0.0	0.0	Unassigned
4e98f0c0242e9360eace98bfdc2a34e9	0.0	0.0	10.0	2.0	0.0	0.0	Unassigned
2ea1f7994208a1553755f69d6c864e5d	0.0	0.0	0.0	0.0	6.0	12.0	Unassigned
609f4a4373991bc4a246101f86d01e0c	11.0	0.0	0.0	0.0	0.0	0.0	Unassigned
fc6d757739c340db578210c1c12b3e9e	0.0	0.0	10.0	0.0	0.0	0.0	Unassigned
60e62856d87f114f4df22c2df07d97bb	0.0	0.0	0.0	10.0	0.0	0.0	Unassigned
c439ee3337b23f1b79cc043d9f529b07	0.0	0.0	0.0	0.0	10.0	0.0	Unassigned
2f6ffcc93243a1a4e2303fdb2d8d6261	0.0	0.0	0.0	0.0	10.0	0.0	Unassigned
20d242c5d120c0b19d69772cee179d71	0.0	0.0	0.0	0.0	9.0	0.0	Unassigned
eadd3bca990ee37cc8db807208c047ef	0.0	0.0	0.0	0.0	9.0	0.0	Unassigned
109edaf20811b6051f523794e4a1c286	0.0	0.0	0.0	0.0	9.0	0.0	Unassigned
33528dee778b5aa1a7793f9d2136e450	0.0	0.0	0.0	0.0	9.0	0.0	Unassigned
d0941f7837963aa2b48177a99d587669	0.0	0.0	0.0	0.0	8.0	0.0	Unassigned
9852700857203d6fef41cee12e9cf939	0.0	0.0	0.0	0.0	7.0	0.0	Unassigned
73594053d21b8a9521849a15fcebb2a7	6.0	0.0	0.0	0.0	0.0	0.0	Unassigned
727931422c0d7186f6709579551fbbc0	0.0	6.0	0.0	0.0	0.0	0.0	Unassigned
27835cdda6c177cc7fb99c87b9cac76a	0.0	6.0	0.0	0.0	0.0	0.0	Unassigned
fb1cc27826e1d30828ef7595d0459c47	0.0	0.0	6.0	0.0	0.0	0.0	Unassigned
11abdd4222496e292a168f2a78c878a1	0.0	0.0	6.0	0.0	0.0	0.0	Unassigned
fe480bc7f1b8a8cf337c1df5cf9a4aa4	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
9116772d6bd9178d781681e24546deda	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
17b06b90fbf287d8f902cdb1023077bb	0.0	4.0	0.0	0.0	0.0	0.0	Unassigned
efc5422edbcb6ab5e4cc27a31eebd30b	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
d2e53143d487fbcce50202bc828d19b8	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
0c1128e474117abdc7d70b7195053154	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
de50ca2af24591de214e72ba2dbfc12e	0.0	0.0	0.0	0.0	4.0	0.0	Unassigned
9c73a0a64dd7272f0b7aec77f2fc580d	0.0	0.0	0.0	0.0	4.0	0.0	Unassigned
d2b5c4760253f3ce5d875eb87f518db8	0.0	3.0	0.0	0.0	0.0	0.0	Unassigned
0a0e739c439f8351f8c106977ba05a35	0.0	3.0	0.0	0.0	0.0	0.0	Unassigned
113879ce84a1593e02f0ee8a432f9e75	0.0	0.0	0.0	3.0	0.0	0.0	Unassigned
77132658b68a61170b8df54f8940678b	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
4951d5f56a9a702b29d11ad34e4e3698	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
af2f12c92d9f28fdfee0667e4dcb62c7	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
a2b1ee69da1229bc612f54e3d9121a0e	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
95b51b3ffba10c678640189e795a910b	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
fea0eb2bb21b779ad5bca98d673037e1	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
1cd6774d61aa8070ebd548f5c2a8c681	0.0	0.0	0.0	0.0	0.0	3.0	Unassigned
543dfb08b870ec0f0a5904ecef613a5e	0.0	2.0	0.0	0.0	0.0	0.0	Unassigned
76420b3c940ade03f5d9d786f698621f	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
fbd73d09d4834be5cbbbe0d4976f6685	0.0	0.0	0.0	0.0	2.0	0.0	Unassigned
08d4d2cba36f7a6fa903d18945c87453	0.0	0.0	0.0	0.0	0.0	2.0	Unassigned
