# Constructed from biom file
#OTU ID	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen	taxonomy
84fd7d9b09a20383d762480e9514c7d7	145.0	354.0	0.0	0.0	0.0	0.0	Unassigned
174100eaf90add2e20508d25fb1ce6e0	0.0	62.0	249.0	214.0	0.0	0.0	Unassigned
672c1a9d033a2a411d8ee757510141d5	0.0	0.0	249.0	206.0	30.0	0.0	Unassigned
58c0d9bfe71c757b28b7a4c8cdc9d362	220.0	209.0	0.0	0.0	0.0	0.0	Unassigned
f34132a0c3a90d937b62acf068ce811d	0.0	0.0	252.0	154.0	0.0	0.0	Unassigned
4b43d6b58cae572c58083583f883a8e3	89.0	85.0	281.0	180.0	0.0	0.0	Unassigned
0e297e62fc4e7907d10065320d6691bf	207.0	179.0	0.0	0.0	0.0	0.0	Unassigned
17b7cb9eba9fc65030bf2efb2532a96c	0.0	0.0	0.0	0.0	224.0	191.0	Unassigned
c060f90dcb0e8bff750cd0bf112f1a4b	0.0	0.0	196.0	177.0	0.0	0.0	Unassigned
284e0f4020f00564b173f1bbfe97e5c0	155.0	209.0	0.0	0.0	0.0	0.0	Unassigned
84de8cd8811524d3807763f3d4f81861	307.0	310.0	0.0	0.0	0.0	0.0	Unassigned
1ec21171fb5a376438e5db48680d852f	251.0	339.0	0.0	0.0	0.0	0.0	Unassigned
72b5e2b94a7c0a4ffe5c5d986147bfe0	0.0	0.0	204.0	149.0	0.0	0.0	Unassigned
5c3ffbb94394f75122c28db8f9ea702d	127.0	225.0	0.0	0.0	0.0	0.0	Unassigned
7986a2830c70148189c283d9f6a042c5	0.0	0.0	0.0	0.0	186.0	166.0	Unassigned
1e08f503404da21eb6c845aa34ba729e	0.0	0.0	176.0	174.0	0.0	0.0	Unassigned
96016637e0b25f74ebf809be83d4d92b	0.0	0.0	0.0	0.0	186.0	150.0	Unassigned
2b8d41a4a363a888133e2744aeff134b	0.0	0.0	175.0	157.0	41.0	35.0	Unassigned
5165bfa8fad739ecaaabb368fbef34d8	0.0	0.0	116.0	197.0	0.0	0.0	Unassigned
431eeb9f432daeeb2d7ebc8339ab99a0	0.0	0.0	98.0	211.0	0.0	0.0	Unassigned
b4be07b52ee019b369f026851a200acd	0.0	0.0	162.0	145.0	0.0	0.0	Unassigned
dc6250ff53903caa02c0a05ea066ef8b	117.0	172.0	0.0	0.0	0.0	0.0	Unassigned
a0830e22862fddbba89c96b7c71c73ca	0.0	41.0	100.0	70.0	53.0	57.0	Unassigned
84b1e3e19238594859b8bdb408b8020c	0.0	0.0	268.0	148.0	0.0	0.0	Unassigned
bd27dbc1b80fa5525c593714c0de0e46	0.0	0.0	147.0	118.0	0.0	0.0	Unassigned
d6b63689867821d3a85aa897b6747b35	112.0	141.0	0.0	0.0	0.0	0.0	Unassigned
c1dfcb4432fe4718f5b1eb4a88e3d799	0.0	0.0	155.0	93.0	0.0	0.0	Unassigned
c869ff8c36c5ce03166dd51cdb2d164a	0.0	0.0	102.0	130.0	0.0	0.0	Unassigned
bbc644047b1466fd7a8dbad0678525a3	0.0	0.0	123.0	108.0	0.0	0.0	Unassigned
d2310fef8999b2a5267f13c366cd8ff4	0.0	0.0	219.0	152.0	0.0	0.0	Unassigned
ac24c165f83bcefb0bec9d3c4c145f99	93.0	99.0	0.0	0.0	20.0	0.0	Unassigned
bb46f1d77923f9f2adf04ad06ad711c2	0.0	0.0	139.0	73.0	0.0	0.0	Unassigned
9799c19d96c0f62c5cfafd9a49c0b52a	73.0	133.0	0.0	0.0	0.0	0.0	Unassigned
ff5609932ea51771c10acb90e1a69df0	0.0	0.0	108.0	96.0	0.0	0.0	Unassigned
814466e128e7890df9e985779abffae3	0.0	0.0	0.0	0.0	78.0	126.0	Unassigned
343603b5fcf000bdd2cc1f9f7dbaf55b	0.0	0.0	88.0	106.0	0.0	0.0	Unassigned
33982d29939cc3063eb71528fc21ba4c	70.0	122.0	0.0	0.0	0.0	0.0	Unassigned
0712f85707f14ae99a3c05d559d3c990	0.0	0.0	102.0	90.0	0.0	0.0	Unassigned
e912882f299826888732862c1c7964f3	0.0	0.0	106.0	84.0	0.0	0.0	Unassigned
c73ab00b03a3bdc8a73175d58b32bf3d	82.0	106.0	0.0	0.0	0.0	0.0	Unassigned
8266d9a3207df01657dcc7c4386408e5	88.0	97.0	0.0	0.0	0.0	0.0	Unassigned
dc8f9f1f0b427909cd9e78dc1f23a050	91.0	91.0	0.0	0.0	0.0	0.0	Unassigned
30867ee0d3ea2df9cacc09df8580a59f	69.0	113.0	0.0	0.0	0.0	0.0	Unassigned
399317ca23709998f1c8cd5b79c87abb	0.0	0.0	0.0	0.0	102.0	79.0	Unassigned
d390e673bd9cdb31b4cf5e1359663b04	80.0	135.0	0.0	0.0	0.0	0.0	Unassigned
bfb8ceaf632816a4e6dc3a2728ad07cc	37.0	0.0	74.0	60.0	0.0	0.0	Unassigned
c9e8a97ef50af1fc439ffc86da93a15c	0.0	0.0	70.0	34.0	38.0	29.0	Unassigned
9ea5a2bb4ad0efdfa4e301c0d71b17a0	0.0	0.0	89.0	65.0	0.0	0.0	Unassigned
39ef8de964d6343746130e7be21364a7	0.0	0.0	0.0	0.0	56.0	87.0	Unassigned
7dd61afeda86c87ca59d70e24f81ae97	0.0	0.0	73.0	68.0	0.0	0.0	Unassigned
8d0806253cc5b51dde2cb00ee0c1fe18	0.0	0.0	72.0	57.0	0.0	0.0	Unassigned
1df1a8698a369425ce69d95db9863041	0.0	0.0	82.0	42.0	0.0	0.0	Unassigned
210f395c073a41d65afeb17fd614b8a9	0.0	0.0	41.0	83.0	0.0	0.0	Unassigned
4379facbf0c2b07fcc3123478023f757	0.0	0.0	0.0	0.0	79.0	45.0	Unassigned
f8052fd6bf66eacf72d70d4e91d8d68d	31.0	85.0	0.0	0.0	0.0	0.0	Unassigned
b414eed16aa3e03667476f00e9c925db	0.0	0.0	65.0	50.0	0.0	0.0	Unassigned
10972251825aa20ccd367dc84f8f47a2	52.0	62.0	0.0	0.0	0.0	0.0	Unassigned
c2dbf87788d7661524e0fcfa4fbd30ff	70.0	87.0	0.0	0.0	0.0	0.0	Unassigned
daf214987c862f5c25d5e1d9e35b5852	46.0	63.0	36.0	16.0	0.0	0.0	Unassigned
5047cb30a0b788ef3f1adfdc471c2849	34.0	75.0	0.0	0.0	0.0	0.0	Unassigned
cb12cdedadcf05f2ff5fb7a21020bf50	0.0	0.0	67.0	42.0	0.0	0.0	Unassigned
1965979659d1914a385d04ca4e9e4f2a	0.0	0.0	59.0	49.0	0.0	0.0	Unassigned
91b6e1d64ee7481e5e8e25847a892b8a	0.0	0.0	47.0	52.0	0.0	0.0	Unassigned
bc5d2cdc16ecedd36c663547854e4c45	0.0	0.0	98.0	61.0	14.0	0.0	Unassigned
72e32b856caa969ab003a1da480bc350	43.0	54.0	0.0	0.0	0.0	0.0	Unassigned
26b974aeee1c55f704af7314a583e8b4	47.0	47.0	0.0	0.0	0.0	0.0	Unassigned
f76410240643795e1ed493332ca2602a	34.0	53.0	0.0	0.0	25.0	35.0	Unassigned
d9acfe4526ff9563d42935bf1e9aed95	0.0	84.0	0.0	0.0	0.0	0.0	Unassigned
8b2e333511c90eee2db1d67d5c767744	0.0	0.0	51.0	31.0	0.0	0.0	Unassigned
95a600993a3af8ab7fc7223d8970ebc7	40.0	40.0	0.0	0.0	0.0	0.0	Unassigned
b480de2e8bfc64cb46f33c8298dbd669	0.0	0.0	39.0	40.0	0.0	0.0	Unassigned
4cb318f2d4a7b2c00a423db09b3fa08a	37.0	41.0	0.0	0.0	0.0	0.0	Unassigned
cdc6b326ed0c85e070d7f824bb67f5f1	0.0	0.0	0.0	76.0	0.0	0.0	Unassigned
ca478fb76e9bb6d0d3c0ede1da83bde6	0.0	0.0	52.0	21.0	0.0	0.0	Unassigned
dbe878cd359df0db8895d63cd35f016b	0.0	0.0	41.0	32.0	0.0	0.0	Unassigned
f720292c19291ba52e0204b789159ad3	0.0	0.0	0.0	0.0	40.0	33.0	Unassigned
eeda87fff91b08648e1b7e46d59db899	0.0	0.0	0.0	0.0	0.0	73.0	Unassigned
42f48004c0dbd69b5cf7ea0a210ab6c1	39.0	33.0	0.0	0.0	0.0	0.0	Unassigned
584c7958339d29d0fc93d9d88cc69982	0.0	0.0	42.0	30.0	0.0	0.0	Unassigned
b1432dbc12e5dc3dfc2c5ea63da65fe8	0.0	0.0	47.0	24.0	0.0	0.0	Unassigned
363093dd817c1df2c1fff9528e80cf69	33.0	68.0	0.0	0.0	0.0	0.0	Unassigned
f07276d598dba2ac3540914c8e167da2	21.0	46.0	0.0	0.0	0.0	0.0	Unassigned
4d97bcf4b3802ee82061723d0c96241d	0.0	0.0	47.0	20.0	0.0	0.0	Unassigned
299a2f8607d87e53b1552732d13a36c4	0.0	0.0	27.0	36.0	46.0	18.0	Unassigned
c1a0fa7de5741f8312af937e881c0fb2	0.0	0.0	0.0	0.0	28.0	35.0	Unassigned
fe97f0206c956edad425a8379e4d725f	5.0	0.0	0.0	11.0	44.0	0.0	Unassigned
5fd0ee668bc60ba43fd7355521f2efe6	0.0	0.0	18.0	31.0	0.0	10.0	Unassigned
ff2920c561ab6d777e9a4e1e027d36e1	0.0	0.0	0.0	0.0	37.0	21.0	Unassigned
ed636cd1cdda65d3bcc4aac4799dc237	0.0	0.0	27.0	29.0	0.0	0.0	Unassigned
e381b642f02af653db09a6fc1f77fe03	22.0	33.0	0.0	0.0	0.0	0.0	Unassigned
127afbaf832959629cd73c23cc46f4a1	19.0	35.0	0.0	0.0	0.0	0.0	Unassigned
3ee1956fcbf42fb89fccc876b82fd699	0.0	0.0	0.0	26.0	27.0	0.0	Unassigned
6827bedba5d85c23b2fd09b14b3a0a2e	11.0	41.0	0.0	0.0	0.0	0.0	Unassigned
bab27b978b0c0e961049b9e2ec589d92	50.0	0.0	0.0	0.0	0.0	0.0	Unassigned
da0174f4f33db809f207980b9f47676f	0.0	0.0	40.0	10.0	0.0	0.0	Unassigned
57ba43d65531e01cc0b20267c0d6d158	29.0	19.0	0.0	0.0	0.0	0.0	Unassigned
774f5d9a5f119ab74ffb900265d3d2af	30.0	18.0	0.0	0.0	0.0	0.0	Unassigned
18b05d0e4b9982316ae7de1894a573d3	0.0	0.0	26.0	22.0	0.0	0.0	Unassigned
ae92590ee184d75fcf324836126ed2b1	0.0	0.0	48.0	0.0	0.0	0.0	Unassigned
91587a286c845c522b56e0ac426838da	0.0	0.0	0.0	0.0	0.0	48.0	Unassigned
21453bc933c61abf58f86bdcc9a02bf5	0.0	0.0	27.0	20.0	0.0	0.0	Unassigned
490b11a75308ecbcc0aa7c42c9cd492b	0.0	0.0	0.0	0.0	47.0	0.0	Unassigned
d7b35be53ccb959483adb0d7a105de56	0.0	0.0	46.0	42.0	0.0	0.0	Unassigned
b0fc1bdbfe3579dc1137b043c41766cd	0.0	44.0	0.0	0.0	0.0	0.0	Unassigned
6ac182e7e2437ad13abc43a228363e77	5.0	0.0	22.0	16.0	0.0	0.0	Unassigned
4c5960020ebced783345d801ddf3cfdc	0.0	0.0	42.0	0.0	0.0	0.0	Unassigned
3b5c470c0fe9594ff642ea4eee4d9403	0.0	0.0	0.0	42.0	0.0	0.0	Unassigned
767f445958c054af154dd211bb7374f3	41.0	0.0	0.0	0.0	0.0	0.0	Unassigned
213cd1ed29935b54b028ff6d4db0efab	0.0	0.0	15.0	0.0	26.0	0.0	Unassigned
2140658ef11e6a8ad183584d49e0c89a	0.0	20.0	11.0	20.0	0.0	0.0	Unassigned
79702f32528af7277c826579d1f880cc	0.0	0.0	25.0	15.0	0.0	0.0	Unassigned
85159269cbfcdbf6f21815de4e584aab	16.0	23.0	0.0	0.0	0.0	0.0	Unassigned
2ada57ea93fda3b132e81954ade7d719	0.0	0.0	38.0	28.0	0.0	0.0	Unassigned
4332cefcd8e01f1150ae2d9439a9f049	0.0	0.0	38.0	0.0	0.0	0.0	Unassigned
317b1bf5a56dfd3e8d16b0d9a1467b4c	0.0	0.0	0.0	0.0	20.0	15.0	Unassigned
5f539ce76da1f999f713ad73b566c451	0.0	0.0	15.0	18.0	0.0	0.0	Unassigned
c2f63b68cbeb8a3d4540f48d029900cb	25.0	32.0	0.0	0.0	0.0	0.0	Unassigned
bb32f164290d9260912b0e3e33a538e5	0.0	0.0	0.0	32.0	0.0	0.0	Unassigned
dd13cef4a8865fd6975c1e4072cf201d	31.0	0.0	0.0	0.0	0.0	0.0	Unassigned
25a9fcc5f0eb2536a9caf90696af7f2b	0.0	0.0	0.0	0.0	31.0	0.0	Unassigned
992e73ad1c5777b004c32e51d64712a2	0.0	0.0	0.0	0.0	23.0	8.0	Unassigned
6d0c577c09b595054ff18674418a25a6	0.0	0.0	0.0	30.0	0.0	0.0	Unassigned
ccc486ab15d59bd90a846a411d499beb	0.0	0.0	0.0	0.0	30.0	0.0	Unassigned
c7497bc060ae00bfedd3f55bb1e3b268	0.0	54.0	0.0	0.0	0.0	0.0	Unassigned
b4f12f57eda784968c65ff8bb30b6802	0.0	0.0	11.0	17.0	0.0	0.0	Unassigned
00f74ba4e2465936687969bd5559ebbc	0.0	0.0	27.0	0.0	0.0	0.0	Unassigned
535325f1de1ecd3446a9447ca6848e98	0.0	0.0	26.0	0.0	0.0	0.0	Unassigned
715bd2696d1f5d347987b97adeac63e0	9.0	16.0	0.0	0.0	0.0	0.0	Unassigned
d14746276036fe3823f59540d7dffd6b	0.0	0.0	0.0	25.0	0.0	0.0	Unassigned
e91c8dbecc150d497a6ea37accf6f0bc	0.0	0.0	0.0	25.0	0.0	0.0	Unassigned
f554d1f3ad4808ac833aa9986d539a94	0.0	0.0	0.0	0.0	25.0	0.0	Unassigned
d6f98c4af928b7854e2f2fca32b3d795	0.0	0.0	0.0	0.0	0.0	25.0	Unassigned
1531252a07484c0f836fe197781399dd	24.0	0.0	0.0	0.0	0.0	0.0	Unassigned
590387aae98c1234e314dbb920aee74b	0.0	0.0	23.0	0.0	0.0	0.0	Unassigned
16fd9b578a4208018a30e45649e937d1	0.0	0.0	0.0	0.0	45.0	0.0	Unassigned
01a1814fe8db014390bd85456dbb8ac3	0.0	0.0	0.0	0.0	11.0	12.0	Unassigned
1af13c28b27090d998cf4731c30fdf75	0.0	0.0	0.0	0.0	23.0	0.0	Unassigned
b72537cdc86609c9bd96076ea1b720c9	0.0	0.0	12.0	10.0	0.0	0.0	Unassigned
3dda6ccd94188cb7d37e42b51a4368a8	0.0	0.0	14.0	22.0	0.0	0.0	Unassigned
2da1b2c146c8f9edc3c2cf7759884bf4	0.0	21.0	0.0	0.0	0.0	0.0	Unassigned
dbc88b402da829498e098caa1513f898	0.0	0.0	12.0	9.0	0.0	0.0	Unassigned
984a932a58a8a74c695e5b2a1b734cb9	0.0	0.0	0.0	0.0	21.0	0.0	Unassigned
7f0100cc0a74482d93b0c1ed66b4fb53	15.0	20.0	0.0	0.0	0.0	0.0	Unassigned
9ce9d0a3d993cf5b4326c96de1c840ea	0.0	0.0	0.0	0.0	20.0	0.0	Unassigned
57030514fb5f88a754644fb66a61d72a	0.0	0.0	0.0	0.0	0.0	20.0	Unassigned
712205aa481267404e6f4ca830969100	0.0	0.0	0.0	18.0	0.0	0.0	Unassigned
63a3aea8a11ca485acaefa44dbf20107	0.0	0.0	12.0	5.0	0.0	0.0	Unassigned
6d9ab0c85065c935218c5a5f118da7a3	0.0	0.0	9.0	8.0	0.0	0.0	Unassigned
4f9d865d45b6b1cedf7bc45298b89632	0.0	0.0	17.0	0.0	0.0	0.0	Unassigned
09d3af02d656fdc7635a1bafd59d83bb	0.0	0.0	0.0	17.0	0.0	0.0	Unassigned
a65ea7fcb255faffa2b91d3f27adeabe	0.0	16.0	0.0	0.0	0.0	0.0	Unassigned
ba965254e1c0958ac547cbbc8b78cfd3	0.0	0.0	8.0	8.0	0.0	0.0	Unassigned
549de912b0a9f19fa4d1d8862b65e4df	0.0	0.0	0.0	0.0	16.0	0.0	Unassigned
1a22f52ebd6b3856dfaac0ea508e29f6	0.0	0.0	0.0	0.0	9.0	7.0	Unassigned
9f8caa1622e4d29855e089bb1c44f973	0.0	0.0	9.0	6.0	0.0	0.0	Unassigned
6fff28d7b57f61d2fd214a3930dfe22c	0.0	0.0	15.0	0.0	0.0	0.0	Unassigned
bef199d9cf64923ef93891079a164d6e	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
5a539e00857033f6cc55e27a5d93b63c	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
9301c7d61b9786ff4c664ddf3d4ee0af	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
1fb6055b0a160e38afbffa11afb5a429	4.0	10.0	0.0	0.0	0.0	0.0	Unassigned
2b160e102f29dcb48f7b89910d1fff9c	7.0	7.0	0.0	0.0	0.0	0.0	Unassigned
0ce4406f9d7407e49a49aa1b5ddbe071	0.0	14.0	0.0	0.0	0.0	0.0	Unassigned
7117007a49601882b2ef80192202a0f5	0.0	14.0	0.0	0.0	0.0	0.0	Unassigned
8da805a7fb6aa6cae5103951bf3b1b33	0.0	0.0	14.0	0.0	0.0	0.0	Unassigned
587082e292c2c417f5459de1b3918af4	0.0	0.0	0.0	0.0	14.0	0.0	Unassigned
8c2afff63f2cf2646304f31a65a3d84e	0.0	0.0	13.0	0.0	0.0	0.0	Unassigned
674ecf99c5dd39fd7b5d15ab0de8d9eb	0.0	0.0	0.0	0.0	13.0	0.0	Unassigned
eddf441fec2c225aa1553848b6683983	0.0	5.0	0.0	7.0	0.0	0.0	Unassigned
b4cd61a6d42c71344fa1f0143c8730f0	0.0	0.0	6.0	6.0	0.0	0.0	Unassigned
616ce651143c7da5b27aabc73f465a51	0.0	0.0	0.0	12.0	0.0	0.0	Unassigned
e7789db87f027ba59d0bb27dad166645	0.0	11.0	0.0	0.0	0.0	0.0	Unassigned
68af2621b51639570d75169dda110e8c	0.0	0.0	11.0	0.0	0.0	0.0	Unassigned
224fd4b70e0f9d36d196a7a3a430200e	0.0	0.0	11.0	0.0	0.0	0.0	Unassigned
c01d80ebe2a74404244cef83d18d7c7e	0.0	0.0	11.0	0.0	0.0	0.0	Unassigned
4aa4185c934c76aedd104b746092ef54	0.0	0.0	0.0	0.0	11.0	0.0	Unassigned
23cb6d92d1e57a9f527ad6cebc46e025	0.0	0.0	0.0	0.0	11.0	0.0	Unassigned
2b539c1b9d55af1cfd9aa850959540f6	0.0	0.0	0.0	0.0	11.0	0.0	Unassigned
54524fcb5378a1ab852ae3d71264c2a2	0.0	0.0	0.0	0.0	0.0	11.0	Unassigned
34fed092a3b08cf7d4b84669cfccbbea	0.0	10.0	0.0	0.0	0.0	0.0	Unassigned
77a9778c69d3559b68a22f51efff6734	0.0	10.0	0.0	0.0	0.0	0.0	Unassigned
c4b14933cf9328d353cafdecbd923ccd	0.0	0.0	6.0	4.0	0.0	0.0	Unassigned
97126947f9a2d2f5fccf3c18e7ff8ee9	0.0	0.0	0.0	0.0	0.0	10.0	Unassigned
b11b44cd966f1924c4e11d54069a59f2	9.0	0.0	0.0	0.0	0.0	0.0	Unassigned
8b4912af8d55d676d0de06d4308cc768	0.0	9.0	0.0	0.0	0.0	0.0	Unassigned
1e30ae04081bb869be51f1ca4de13081	0.0	9.0	0.0	0.0	0.0	0.0	Unassigned
cb661b6ca664dba8d54db70cd6b46a73	0.0	0.0	0.0	9.0	0.0	0.0	Unassigned
172fcc84b74a4728d727efaaced51e6e	0.0	0.0	0.0	0.0	9.0	0.0	Unassigned
ea522d729415c4f81de530516d6fe556	0.0	8.0	0.0	0.0	0.0	0.0	Unassigned
0edc9441615c984c1eaeef610570f4d1	0.0	0.0	8.0	0.0	0.0	0.0	Unassigned
b798004324e9074738617c03165604b1	0.0	0.0	0.0	0.0	8.0	0.0	Unassigned
4483b991bfb57aefb2838a082503aa23	0.0	0.0	0.0	0.0	8.0	0.0	Unassigned
364684ea7b705bd924a38df7a84523e6	7.0	0.0	0.0	0.0	0.0	0.0	Unassigned
78fc0c7f90fdfb80a6e576c7ee51a5c9	0.0	7.0	0.0	0.0	0.0	0.0	Unassigned
e801c0449c427d9c225f6636f32268f9	0.0	7.0	0.0	0.0	0.0	0.0	Unassigned
bf0dcba0a9107e13f2ea8f965ab8f2d7	0.0	0.0	0.0	7.0	0.0	0.0	Unassigned
0afe386c610250936c530c3a384a6704	0.0	0.0	0.0	7.0	0.0	0.0	Unassigned
8bac3d3d2afd145b9f7f3a42879c2f8c	0.0	0.0	0.0	0.0	7.0	0.0	Unassigned
fbcb0be5359bf5b68528fbbd7979bad1	0.0	0.0	0.0	0.0	7.0	0.0	Unassigned
91b8ce84d5bdbdb5af924e8d2834bfe1	0.0	0.0	6.0	0.0	0.0	0.0	Unassigned
7d4d0be69e9df51297e05c39abec4fdd	0.0	0.0	6.0	0.0	0.0	0.0	Unassigned
14119711846bbded36a0f52befe74739	0.0	0.0	6.0	0.0	0.0	0.0	Unassigned
37cc5b2845f857ae665b4708ebd98deb	0.0	0.0	0.0	0.0	6.0	0.0	Unassigned
d3646498ffb3bff6fac5eeb7094dfe45	0.0	0.0	0.0	0.0	6.0	0.0	Unassigned
b6a4b594e5844023fc79590ebd0c7101	0.0	0.0	0.0	0.0	6.0	0.0	Unassigned
b3a04abedabcc88c5fd6d9cd4997a478	0.0	0.0	0.0	0.0	0.0	6.0	Unassigned
5e5a35ec4efcac408b301b35fb16c1d1	0.0	0.0	0.0	0.0	0.0	6.0	Unassigned
8f0b2e5d625f0b64b2ac45cc3f5270ae	5.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2e471ddd40633c47789a461e9b2537fb	0.0	0.0	5.0	0.0	0.0	0.0	Unassigned
89802242a00bdd2278b28c2acbda39ac	0.0	0.0	0.0	5.0	0.0	0.0	Unassigned
59db1a98a2da91c6fab3ceb495fa49e8	0.0	0.0	0.0	0.0	2.0	3.0	Unassigned
22207fb339f28a6eef096e6b66fc5427	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
69f4d82e07a7f5c8d12c214d6330cca9	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
700d1841a80714eb17657605824b514e	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
ea7e705395ffb16973bedb903955ec78	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
7b3f090701807bab51496882f468d48a	0.0	0.0	0.0	0.0	4.0	0.0	Unassigned
b0622ae30c09084369d3adc2f36f976a	0.0	0.0	0.0	0.0	4.0	0.0	Unassigned
0b9cead381e5b335e3d8e3ce51f25595	0.0	0.0	0.0	0.0	4.0	0.0	Unassigned
6ded944104fec76b1f9c11fa6d7a9a0c	0.0	3.0	0.0	0.0	0.0	0.0	Unassigned
4bf34b221145c34e374c273574be6cbf	0.0	3.0	0.0	0.0	0.0	0.0	Unassigned
80185a8506385a69de3ace522735e563	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
7a1ed940f0c2a09ee20530f13d85fd66	0.0	0.0	0.0	0.0	0.0	3.0	Unassigned
95a73ec457c95696c7a9a6575cb5e4b1	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
cef1c2f32993b2bc182afd3c98f034c1	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2f40af6609c2bd4cf047e3b86af32261	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
cca116f524499e0ffc13ab28bda29834	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
073278e3681dfbbe81a520df3ff8fb1f	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
492218c0187573cbccbcf5074addd880	0.0	0.0	0.0	0.0	2.0	0.0	Unassigned
2a30217150dd7e06a94c7dbce8817dfc	0.0	0.0	0.0	0.0	0.0	2.0	Unassigned
