# Constructed from biom file
#OTU ID	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen	taxonomy
a50d8d0a9fd88ea479d5863c2b80dbba	0.0	0.0	23.0	26.0	0.0	0.0	Unassigned
df8920cd57ebf87c4518fe7f01fbdaee	47.0	0.0	0.0	0.0	0.0	0.0	Unassigned
abe16d232eebed3a19fb6b30459c3ca1	16.0	29.0	0.0	0.0	0.0	0.0	Unassigned
0b05d51db6e390416eb378ed2815a2a5	44.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a2c430e7c9b76cc8abb361b590366278	0.0	0.0	0.0	0.0	44.0	0.0	Unassigned
6bc212907bf9b2f522ac4e7778228d04	0.0	0.0	0.0	0.0	43.0	0.0	Unassigned
0a3b3846ad78496bf5c74c1210e08361	28.0	14.0	0.0	0.0	0.0	0.0	Unassigned
f82ea7db6adbf597f842d02ffd544ebd	23.0	0.0	0.0	18.0	0.0	0.0	Unassigned
2bc29eba68bc2f99fdf3f0523d650ea8	0.0	0.0	0.0	40.0	0.0	0.0	Unassigned
4160ab9ba50bde8be78bcd5a93007858	0.0	0.0	0.0	0.0	38.0	0.0	Unassigned
daeee6e3ff4bf716b2904f04c97a948a	0.0	0.0	0.0	0.0	38.0	0.0	Unassigned
4b0511066a98ad483626dcce44cd692a	0.0	0.0	0.0	0.0	24.0	12.0	Unassigned
c55f04c99f9d05471fad6aa35d5d9e59	0.0	0.0	0.0	0.0	19.0	17.0	Unassigned
09a080b3d572a7fef7b05c7ef41da3fc	0.0	0.0	0.0	0.0	36.0	0.0	Unassigned
59fb66184d53b3da4e0b995f4f1c09d8	0.0	0.0	0.0	35.0	0.0	0.0	Unassigned
2f63101bd7808c0aaba0871aeb729b56	12.0	19.0	0.0	0.0	0.0	0.0	Unassigned
85df2a8882602c8543824919ada9e274	12.0	18.0	0.0	0.0	0.0	0.0	Unassigned
df87b54583b30a6bd267271973cdfb47	0.0	30.0	0.0	0.0	0.0	0.0	Unassigned
5b74262e82101ff4b91d2eba769bf42c	0.0	0.0	0.0	0.0	30.0	0.0	Unassigned
db131111bb9e58d8df27f11c0d687f8e	0.0	0.0	0.0	0.0	28.0	0.0	Unassigned
a1545e34b093deb9327fca0289917735	0.0	0.0	0.0	25.0	0.0	0.0	Unassigned
3297c7dc64d8f0ef9ee59800e4c0ec69	0.0	0.0	0.0	24.0	0.0	0.0	Unassigned
a1a8efbdfca9343d0d1613acd1f91ae6	0.0	0.0	0.0	24.0	0.0	0.0	Unassigned
a9b04171ddf2533319423033adb9ee46	0.0	0.0	0.0	23.0	0.0	0.0	Unassigned
80275701179d8265c273549c13417d8e	0.0	0.0	0.0	0.0	23.0	0.0	Unassigned
11a8a0a02033488b8eeb233c29e6b665	0.0	22.0	0.0	0.0	0.0	0.0	Unassigned
4a001c62d7f44392019f514f76c62fda	0.0	0.0	0.0	22.0	0.0	0.0	Unassigned
1927aca6ccb47941281c5c5f8d7ecce1	0.0	0.0	0.0	0.0	11.0	11.0	Unassigned
0d9a67bf8c2b6a00ab9cf889dc8b7e09	0.0	0.0	0.0	21.0	0.0	0.0	Unassigned
9bce4a7827da38f070159d859ef7fef9	0.0	20.0	0.0	12.0	0.0	0.0	Unassigned
e4165e172c9920aebd1f9f0eefb793eb	0.0	0.0	0.0	20.0	0.0	0.0	Unassigned
bfd6111cd46565acf938f9490ee4375e	8.0	11.0	0.0	0.0	0.0	0.0	Unassigned
06de8e593ed6ffe13760c0e38d76a692	0.0	18.0	0.0	0.0	0.0	0.0	Unassigned
7c88e43bf8aa2dbbdda35e087634429a	0.0	0.0	0.0	18.0	0.0	0.0	Unassigned
c1eb0ff68e0d314d234ce324a6be6c01	0.0	0.0	0.0	0.0	18.0	0.0	Unassigned
31a228ee4182912e08b849eff4e8db1d	0.0	0.0	0.0	17.0	0.0	0.0	Unassigned
d1832b46f915a8f87cf98cf5f9222503	0.0	0.0	0.0	17.0	0.0	0.0	Unassigned
ade65e54b4e3280d006d1d98764aae0e	0.0	0.0	0.0	17.0	0.0	0.0	Unassigned
4680e537add68d3c1929f7dd8becbae6	0.0	0.0	0.0	0.0	17.0	0.0	Unassigned
25a7e3cbcc97efc9f5fbe2b88ca7b555	0.0	0.0	0.0	0.0	0.0	15.0	Unassigned
9e302fa5e9591f4bb9a173a2d533c900	0.0	0.0	0.0	14.0	0.0	0.0	Unassigned
2496db644c536203b81214497029f8f8	0.0	0.0	0.0	14.0	0.0	0.0	Unassigned
af6dfb9aba970465a345da1c74b84350	0.0	0.0	0.0	14.0	0.0	0.0	Unassigned
17a7c0c07b1ce0f7ae12ad63dcb19d49	0.0	0.0	0.0	0.0	13.0	0.0	Unassigned
5dbccbc834e91272b9e0f2a9d7ea19b0	0.0	0.0	0.0	12.0	0.0	0.0	Unassigned
15b2d82b52957626e3aa330a078de4ff	0.0	0.0	0.0	12.0	0.0	0.0	Unassigned
0d54b79f4b571c6a0919c94cba50456d	0.0	11.0	0.0	11.0	0.0	0.0	Unassigned
6936e46fde0343a2257ff5768f88fe4d	0.0	0.0	4.0	6.0	0.0	0.0	Unassigned
ece05fe9fbb9358ff753b72b4f100592	0.0	0.0	0.0	10.0	0.0	0.0	Unassigned
716d5ec2d59c02b99353454639c25bb1	0.0	0.0	0.0	10.0	0.0	0.0	Unassigned
b8b5b68f4ab3fa096aed773870407979	0.0	0.0	0.0	0.0	10.0	0.0	Unassigned
c61892162fcf254afbbfd41e7c76391e	0.0	0.0	0.0	8.0	0.0	0.0	Unassigned
c3852348e095ae1fcebaf159910872e0	0.0	0.0	0.0	7.0	0.0	0.0	Unassigned
259fdc492f4a150eea9e764b0fb623ac	6.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c14a5010c3e5ebaa5f9cd6fc234a4055	0.0	0.0	0.0	6.0	0.0	0.0	Unassigned
c2278b83f263a9bdb172d3b3a4b251ab	0.0	0.0	0.0	5.0	0.0	0.0	Unassigned
45de1e40c575457ec20623598096e225	3.0	0.0	0.0	0.0	0.0	0.0	Unassigned
46eadebb8381772ae9f1875f81937306	3.0	0.0	0.0	0.0	0.0	0.0	Unassigned
